Species,Units,Date,Year,Month,Day,Time,Value
NO,ug m-3,01/11/2017,2017,11,01,14,
NO,ug m-3,01/11/2017,2017,11,01,15,
NO,ug m-3,01/11/2017,2017,11,01,16,
NO,ug m-3,01/11/2017,2017,11,01,17,
NO,ug m-3,01/11/2017,2017,11,01,18,
NO,ug m-3,01/11/2017,2017,11,01,19,
NO,ug m-3,01/11/2017,2017,11,01,20,
NO,ug m-3,01/11/2017,2017,11,01,21,
NO,ug m-3,01/11/2017,2017,11,01,22,
NO,ug m-3,01/11/2017,2017,11,01,23,
NO,ug m-3,02/11/2017,2017,11,02,0,
NO,ug m-3,02/11/2017,2017,11,02,1,54.1
NO,ug m-3,02/11/2017,2017,11,02,2,44.9
NO,ug m-3,02/11/2017,2017,11,02,3,42.4
NO,ug m-3,02/11/2017,2017,11,02,4,45.0
NO,ug m-3,02/11/2017,2017,11,02,5,103.9
NO,ug m-3,02/11/2017,2017,11,02,6,153.7
NO,ug m-3,02/11/2017,2017,11,02,7,188.7
NO,ug m-3,02/11/2017,2017,11,02,8,243.60001
NO,ug m-3,02/11/2017,2017,11,02,9,208.3
NO,ug m-3,02/11/2017,2017,11,02,10,216.60001
NO,ug m-3,02/11/2017,2017,11,02,11,203.60001
NO,ug m-3,02/11/2017,2017,11,02,12,126.4
NO,ug m-3,02/11/2017,2017,11,02,13,99.6
NO,ug m-3,02/11/2017,2017,11,02,14,105.4
NO,ug m-3,02/11/2017,2017,11,02,15,128.5
NO,ug m-3,02/11/2017,2017,11,02,16,110.1
NO,ug m-3,02/11/2017,2017,11,02,17,37.4
NO,ug m-3,02/11/2017,2017,11,02,18,35.3
NO,ug m-3,02/11/2017,2017,11,02,19,38.1
NO,ug m-3,02/11/2017,2017,11,02,20,50.7
NO,ug m-3,02/11/2017,2017,11,02,21,70.7
NO,ug m-3,02/11/2017,2017,11,02,22,72.7
NO,ug m-3,02/11/2017,2017,11,02,23,90.1
NO,ug m-3,03/11/2017,2017,11,03,0,81.9
NO,ug m-3,03/11/2017,2017,11,03,1,65.7
NO,ug m-3,03/11/2017,2017,11,03,2,71.2
NO,ug m-3,03/11/2017,2017,11,03,3,41.4
NO,ug m-3,03/11/2017,2017,11,03,4,41.3
NO,ug m-3,03/11/2017,2017,11,03,5,56.1
NO,ug m-3,03/11/2017,2017,11,03,6,82.4
NO,ug m-3,03/11/2017,2017,11,03,7,113.5
NO,ug m-3,03/11/2017,2017,11,03,8,121.4
NO,ug m-3,03/11/2017,2017,11,03,9,110.4
NO,ug m-3,03/11/2017,2017,11,03,10,53.5
NO,ug m-3,03/11/2017,2017,11,03,11,19.8
NO,ug m-3,03/11/2017,2017,11,03,12,8.7
NO,ug m-3,03/11/2017,2017,11,03,13,6.7
NO,ug m-3,03/11/2017,2017,11,03,14,6.4
NO,ug m-3,03/11/2017,2017,11,03,15,7.1
NO,ug m-3,03/11/2017,2017,11,03,16,8.5
NO,ug m-3,03/11/2017,2017,11,03,17,18.5
NO,ug m-3,03/11/2017,2017,11,03,18,29.4
NO,ug m-3,03/11/2017,2017,11,03,19,32.6
NO,ug m-3,03/11/2017,2017,11,03,20,54.9
NO,ug m-3,03/11/2017,2017,11,03,21,53.7
NO,ug m-3,03/11/2017,2017,11,03,22,37.7
NO,ug m-3,03/11/2017,2017,11,03,23,21.9
NO,ug m-3,04/11/2017,2017,11,04,0,36.2
NO,ug m-3,04/11/2017,2017,11,04,1,9.8
NO,ug m-3,04/11/2017,2017,11,04,2,5.3
NO,ug m-3,04/11/2017,2017,11,04,3,5.3
NO,ug m-3,04/11/2017,2017,11,04,4,7.9
NO,ug m-3,04/11/2017,2017,11,04,5,3.0
NO,ug m-3,04/11/2017,2017,11,04,6,12.9
NO,ug m-3,04/11/2017,2017,11,04,7,21.4
NO,ug m-3,04/11/2017,2017,11,04,8,12.5
NO,ug m-3,04/11/2017,2017,11,04,9,10.4
NO,ug m-3,04/11/2017,2017,11,04,10,15.2
NO,ug m-3,04/11/2017,2017,11,04,11,26.9
NO,ug m-3,04/11/2017,2017,11,04,12,25.6
NO,ug m-3,04/11/2017,2017,11,04,13,18.0
NO,ug m-3,04/11/2017,2017,11,04,14,23.7
NO,ug m-3,04/11/2017,2017,11,04,15,17.8
NO,ug m-3,04/11/2017,2017,11,04,16,6.2
NO,ug m-3,04/11/2017,2017,11,04,17,5.5
NO,ug m-3,04/11/2017,2017,11,04,18,8.0
NO,ug m-3,04/11/2017,2017,11,04,19,6.6
NO,ug m-3,04/11/2017,2017,11,04,20,5.6
NO,ug m-3,04/11/2017,2017,11,04,21,7.7
NO,ug m-3,04/11/2017,2017,11,04,22,7.6
NO,ug m-3,04/11/2017,2017,11,04,23,8.4
NO,ug m-3,05/11/2017,2017,11,05,0,4.4
NO,ug m-3,05/11/2017,2017,11,05,1,5.9
NO,ug m-3,05/11/2017,2017,11,05,2,4.3
NO,ug m-3,05/11/2017,2017,11,05,3,3.0
NO,ug m-3,05/11/2017,2017,11,05,4,3.4
NO,ug m-3,05/11/2017,2017,11,05,5,3.1
NO,ug m-3,05/11/2017,2017,11,05,6,3.0
NO,ug m-3,05/11/2017,2017,11,05,7,6.1
NO,ug m-3,05/11/2017,2017,11,05,8,9.1
NO,ug m-3,05/11/2017,2017,11,05,9,8.9
NO,ug m-3,05/11/2017,2017,11,05,10,19.9
NO,ug m-3,05/11/2017,2017,11,05,11,10.3
NO,ug m-3,05/11/2017,2017,11,05,12,10.4
NO,ug m-3,05/11/2017,2017,11,05,13,12.2
NO,ug m-3,05/11/2017,2017,11,05,14,7.3
NO,ug m-3,05/11/2017,2017,11,05,15,7.7
NO,ug m-3,05/11/2017,2017,11,05,16,7.5
NO,ug m-3,05/11/2017,2017,11,05,17,11.1
NO,ug m-3,05/11/2017,2017,11,05,18,9.5
NO,ug m-3,05/11/2017,2017,11,05,19,14.1
NO,ug m-3,05/11/2017,2017,11,05,20,14.8
NO,ug m-3,05/11/2017,2017,11,05,21,17.3
NO,ug m-3,05/11/2017,2017,11,05,22,16.6
NO,ug m-3,05/11/2017,2017,11,05,23,15.9
NO,ug m-3,06/11/2017,2017,11,06,0,25.5
NO,ug m-3,06/11/2017,2017,11,06,1,21.3
NO,ug m-3,06/11/2017,2017,11,06,2,20.7
NO,ug m-3,06/11/2017,2017,11,06,3,33.5
NO,ug m-3,06/11/2017,2017,11,06,4,48.4
NO,ug m-3,06/11/2017,2017,11,06,5,52.8
NO,ug m-3,06/11/2017,2017,11,06,6,84.1
NO,ug m-3,06/11/2017,2017,11,06,7,97.1
NO,ug m-3,06/11/2017,2017,11,06,8,108.3
NO,ug m-3,06/11/2017,2017,11,06,9,106.1
NO,ug m-3,06/11/2017,2017,11,06,10,82.0
NO,ug m-3,06/11/2017,2017,11,06,11,43.4
NO,ug m-3,06/11/2017,2017,11,06,12,19.2
NO,ug m-3,06/11/2017,2017,11,06,13,12.7
NO,ug m-3,06/11/2017,2017,11,06,14,8.1
NO,ug m-3,06/11/2017,2017,11,06,15,8.8
NO,ug m-3,06/11/2017,2017,11,06,16,12.8
NO,ug m-3,06/11/2017,2017,11,06,17,15.8
NO,ug m-3,06/11/2017,2017,11,06,18,21.1
NO,ug m-3,06/11/2017,2017,11,06,19,17.4
NO,ug m-3,06/11/2017,2017,11,06,20,15.3
NO,ug m-3,06/11/2017,2017,11,06,21,16.2
NO,ug m-3,06/11/2017,2017,11,06,22,9.7
NO,ug m-3,06/11/2017,2017,11,06,23,3.0
NO,ug m-3,07/11/2017,2017,11,07,0,1.8
NO,ug m-3,07/11/2017,2017,11,07,1,1.6
NO,ug m-3,07/11/2017,2017,11,07,2,1.4
NO,ug m-3,07/11/2017,2017,11,07,3,1.5
NO,ug m-3,07/11/2017,2017,11,07,4,1.8
NO,ug m-3,07/11/2017,2017,11,07,5,2.1
NO,ug m-3,07/11/2017,2017,11,07,6,6.7
NO,ug m-3,07/11/2017,2017,11,07,7,12.3
NO,ug m-3,07/11/2017,2017,11,07,8,9.4
NO,ug m-3,07/11/2017,2017,11,07,9,15.9
NO,ug m-3,07/11/2017,2017,11,07,10,15.1
NO,ug m-3,07/11/2017,2017,11,07,11,11.0
NO,ug m-3,07/11/2017,2017,11,07,12,6.4
NO,ug m-3,07/11/2017,2017,11,07,13,6.7
NO,ug m-3,07/11/2017,2017,11,07,14,7.3
NO,ug m-3,07/11/2017,2017,11,07,15,8.4
NO,ug m-3,07/11/2017,2017,11,07,16,9.4
NO,ug m-3,07/11/2017,2017,11,07,17,9.1
NO,ug m-3,07/11/2017,2017,11,07,18,7.0
NO,ug m-3,07/11/2017,2017,11,07,19,9.1
NO,ug m-3,07/11/2017,2017,11,07,20,10.1
NO,ug m-3,07/11/2017,2017,11,07,21,7.8
NO,ug m-3,07/11/2017,2017,11,07,22,7.7
NO,ug m-3,07/11/2017,2017,11,07,23,6.5
NO,ug m-3,08/11/2017,2017,11,08,0,5.0
NO,ug m-3,08/11/2017,2017,11,08,1,3.4
NO,ug m-3,08/11/2017,2017,11,08,2,2.7
NO,ug m-3,08/11/2017,2017,11,08,3,2.9
NO,ug m-3,08/11/2017,2017,11,08,4,4.7
NO,ug m-3,08/11/2017,2017,11,08,5,9.0
NO,ug m-3,08/11/2017,2017,11,08,6,16.8
NO,ug m-3,08/11/2017,2017,11,08,7,25.0
NO,ug m-3,08/11/2017,2017,11,08,8,22.8
NO,ug m-3,08/11/2017,2017,11,08,9,23.6
NO,ug m-3,08/11/2017,2017,11,08,10,24.8
NO,ug m-3,08/11/2017,2017,11,08,11,24.3
NO,ug m-3,08/11/2017,2017,11,08,12,17.2
NO,ug m-3,08/11/2017,2017,11,08,13,13.4
NO,ug m-3,08/11/2017,2017,11,08,14,14.1
NO,ug m-3,08/11/2017,2017,11,08,15,14.9
NO,ug m-3,08/11/2017,2017,11,08,16,19.9
NO,ug m-3,08/11/2017,2017,11,08,17,22.9
NO,ug m-3,08/11/2017,2017,11,08,18,28.3
NO,ug m-3,08/11/2017,2017,11,08,19,27.1
NO,ug m-3,08/11/2017,2017,11,08,20,40.4
NO,ug m-3,08/11/2017,2017,11,08,21,30.2
NO,ug m-3,08/11/2017,2017,11,08,22,36.5
NO,ug m-3,08/11/2017,2017,11,08,23,90.6
NO,ug m-3,09/11/2017,2017,11,09,0,87.2
NO,ug m-3,09/11/2017,2017,11,09,1,51.1
NO,ug m-3,09/11/2017,2017,11,09,2,26.5
NO,ug m-3,09/11/2017,2017,11,09,3,19.8
NO,ug m-3,09/11/2017,2017,11,09,4,8.5
NO,ug m-3,09/11/2017,2017,11,09,5,7.0
NO,ug m-3,09/11/2017,2017,11,09,6,11.1
NO,ug m-3,09/11/2017,2017,11,09,7,20.0
NO,ug m-3,09/11/2017,2017,11,09,8,30.2
NO,ug m-3,09/11/2017,2017,11,09,9,31.7
NO,ug m-3,09/11/2017,2017,11,09,10,34.5
NO,ug m-3,09/11/2017,2017,11,09,11,42.1
NO,ug m-3,09/11/2017,2017,11,09,12,56.4
NO,ug m-3,09/11/2017,2017,11,09,13,82.4
NO,ug m-3,09/11/2017,2017,11,09,14,42.1
NO,ug m-3,09/11/2017,2017,11,09,15,47.2
NO,ug m-3,09/11/2017,2017,11,09,16,49.5
NO,ug m-3,09/11/2017,2017,11,09,17,49.3
NO,ug m-3,09/11/2017,2017,11,09,18,62.8
NO,ug m-3,09/11/2017,2017,11,09,19,14.2
NO,ug m-3,09/11/2017,2017,11,09,20,8.0
NO,ug m-3,09/11/2017,2017,11,09,21,11.4
NO,ug m-3,09/11/2017,2017,11,09,22,13.7
NO,ug m-3,09/11/2017,2017,11,09,23,12.3
NO,ug m-3,10/11/2017,2017,11,10,0,15.9
NO,ug m-3,10/11/2017,2017,11,10,1,3.6
NO,ug m-3,10/11/2017,2017,11,10,2,3.9
NO,ug m-3,10/11/2017,2017,11,10,3,1.7
NO,ug m-3,10/11/2017,2017,11,10,4,2.4
NO,ug m-3,10/11/2017,2017,11,10,5,3.4
NO,ug m-3,10/11/2017,2017,11,10,6,7.0
NO,ug m-3,10/11/2017,2017,11,10,7,10.7
NO,ug m-3,10/11/2017,2017,11,10,8,32.3
NO,ug m-3,10/11/2017,2017,11,10,9,37.0
NO,ug m-3,10/11/2017,2017,11,10,10,31.8
NO,ug m-3,10/11/2017,2017,11,10,11,14.5
NO,ug m-3,10/11/2017,2017,11,10,12,13.3
NO,ug m-3,10/11/2017,2017,11,10,13,24.6
NO,ug m-3,10/11/2017,2017,11,10,14,15.4
NO,ug m-3,10/11/2017,2017,11,10,15,15.0
NO,ug m-3,10/11/2017,2017,11,10,16,14.6
NO,ug m-3,10/11/2017,2017,11,10,17,18.2
NO,ug m-3,10/11/2017,2017,11,10,18,17.6
NO,ug m-3,10/11/2017,2017,11,10,19,17.9
NO,ug m-3,10/11/2017,2017,11,10,20,9.8
NO,ug m-3,10/11/2017,2017,11,10,21,6.9
NO,ug m-3,10/11/2017,2017,11,10,22,5.8
NO,ug m-3,10/11/2017,2017,11,10,23,6.6
NO,ug m-3,11/11/2017,2017,11,11,0,4.9
NO,ug m-3,11/11/2017,2017,11,11,1,3.0
NO,ug m-3,11/11/2017,2017,11,11,2,1.3
NO,ug m-3,11/11/2017,2017,11,11,3,2.4
NO,ug m-3,11/11/2017,2017,11,11,4,2.0
NO,ug m-3,11/11/2017,2017,11,11,5,6.3
NO,ug m-3,11/11/2017,2017,11,11,6,19.0
NO,ug m-3,11/11/2017,2017,11,11,7,24.3
NO,ug m-3,11/11/2017,2017,11,11,8,21.3
NO,ug m-3,11/11/2017,2017,11,11,9,12.0
NO,ug m-3,11/11/2017,2017,11,11,10,10.1
NO,ug m-3,11/11/2017,2017,11,11,11,8.5
NO,ug m-3,11/11/2017,2017,11,11,12,11.6
NO,ug m-3,11/11/2017,2017,11,11,13,7.3
NO,ug m-3,11/11/2017,2017,11,11,14,5.9
NO,ug m-3,11/11/2017,2017,11,11,15,7.1
NO,ug m-3,11/11/2017,2017,11,11,16,11.1
NO,ug m-3,11/11/2017,2017,11,11,17,13.1
NO,ug m-3,11/11/2017,2017,11,11,18,13.8
NO,ug m-3,11/11/2017,2017,11,11,19,14.6
NO,ug m-3,11/11/2017,2017,11,11,20,13.4
NO,ug m-3,11/11/2017,2017,11,11,21,12.6
NO,ug m-3,11/11/2017,2017,11,11,22,11.3
NO,ug m-3,11/11/2017,2017,11,11,23,10.3
NO,ug m-3,12/11/2017,2017,11,12,0,35.2
NO,ug m-3,12/11/2017,2017,11,12,1,28.5
NO,ug m-3,12/11/2017,2017,11,12,2,21.6
NO,ug m-3,12/11/2017,2017,11,12,3,9.6
NO,ug m-3,12/11/2017,2017,11,12,4,3.7
NO,ug m-3,12/11/2017,2017,11,12,5,3.6
NO,ug m-3,12/11/2017,2017,11,12,6,10.2
NO,ug m-3,12/11/2017,2017,11,12,7,10.7
NO,ug m-3,12/11/2017,2017,11,12,8,4.2
NO,ug m-3,12/11/2017,2017,11,12,9,3.5
NO,ug m-3,12/11/2017,2017,11,12,10,4.9
NO,ug m-3,12/11/2017,2017,11,12,11,5.5
NO,ug m-3,12/11/2017,2017,11,12,12,4.7
NO,ug m-3,12/11/2017,2017,11,12,13,4.6
NO,ug m-3,12/11/2017,2017,11,12,14,5.4
NO,ug m-3,12/11/2017,2017,11,12,15,5.4
NO,ug m-3,12/11/2017,2017,11,12,16,7.9
NO,ug m-3,12/11/2017,2017,11,12,17,6.1
NO,ug m-3,12/11/2017,2017,11,12,18,7.5
NO,ug m-3,12/11/2017,2017,11,12,19,5.8
NO,ug m-3,12/11/2017,2017,11,12,20,5.2
NO,ug m-3,12/11/2017,2017,11,12,21,5.8
NO,ug m-3,12/11/2017,2017,11,12,22,4.3
NO,ug m-3,12/11/2017,2017,11,12,23,4.7
NO,ug m-3,13/11/2017,2017,11,13,0,6.1
NO,ug m-3,13/11/2017,2017,11,13,1,2.8
NO,ug m-3,13/11/2017,2017,11,13,2,2.0
NO,ug m-3,13/11/2017,2017,11,13,3,4.6
NO,ug m-3,13/11/2017,2017,11,13,4,4.3
NO,ug m-3,13/11/2017,2017,11,13,5,8.9
NO,ug m-3,13/11/2017,2017,11,13,6,19.8
NO,ug m-3,13/11/2017,2017,11,13,7,19.6
NO,ug m-3,13/11/2017,2017,11,13,8,22.3
NO,ug m-3,13/11/2017,2017,11,13,9,32.9
NO,ug m-3,13/11/2017,2017,11,13,10,30.0
NO,ug m-3,13/11/2017,2017,11,13,11,26.5
NO,ug m-3,13/11/2017,2017,11,13,12,24.0
NO,ug m-3,13/11/2017,2017,11,13,13,22.6
NO,ug m-3,13/11/2017,2017,11,13,14,17.2
NO,ug m-3,13/11/2017,2017,11,13,15,21.2
NO,ug m-3,13/11/2017,2017,11,13,16,22.9
NO,ug m-3,13/11/2017,2017,11,13,17,21.9
NO,ug m-3,13/11/2017,2017,11,13,18,34.3
NO,ug m-3,13/11/2017,2017,11,13,19,34.3
NO,ug m-3,13/11/2017,2017,11,13,20,32.3
NO,ug m-3,13/11/2017,2017,11,13,21,44.4
NO,ug m-3,13/11/2017,2017,11,13,22,41.1
NO,ug m-3,13/11/2017,2017,11,13,23,19.5
NO,ug m-3,14/11/2017,2017,11,14,0,8.4
NO,ug m-3,14/11/2017,2017,11,14,1,3.7
NO,ug m-3,14/11/2017,2017,11,14,2,2.8
NO,ug m-3,14/11/2017,2017,11,14,3,1.9
NO,ug m-3,14/11/2017,2017,11,14,4,2.9
NO,ug m-3,14/11/2017,2017,11,14,5,3.3
NO,ug m-3,14/11/2017,2017,11,14,6,6.2
NO,ug m-3,14/11/2017,2017,11,14,7,13.7
NO,ug m-3,14/11/2017,2017,11,14,8,14.8
NO,ug m-3,14/11/2017,2017,11,14,9,22.5
NO,ug m-3,14/11/2017,2017,11,14,10,27.2
NO,ug m-3,14/11/2017,2017,11,14,11,24.4
NO,ug m-3,14/11/2017,2017,11,14,12,19.3
NO,ug m-3,14/11/2017,2017,11,14,13,21.3
NO,ug m-3,14/11/2017,2017,11,14,14,15.1
NO,ug m-3,14/11/2017,2017,11,14,15,10.0
NO,ug m-3,14/11/2017,2017,11,14,16,14.3
NO,ug m-3,14/11/2017,2017,11,14,17,11.5
NO,ug m-3,14/11/2017,2017,11,14,18,10.5
NO,ug m-3,14/11/2017,2017,11,14,19,14.8
NO,ug m-3,14/11/2017,2017,11,14,20,9.2
NO,ug m-3,14/11/2017,2017,11,14,21,8.5
NO,ug m-3,14/11/2017,2017,11,14,22,6.0
NO,ug m-3,14/11/2017,2017,11,14,23,3.1
NO,ug m-3,15/11/2017,2017,11,15,0,3.2
NO,ug m-3,15/11/2017,2017,11,15,1,3.3
NO,ug m-3,15/11/2017,2017,11,15,2,1.5
NO,ug m-3,15/11/2017,2017,11,15,3,1.5
NO,ug m-3,15/11/2017,2017,11,15,4,3.2
NO,ug m-3,15/11/2017,2017,11,15,5,4.9
NO,ug m-3,15/11/2017,2017,11,15,6,9.2
NO,ug m-3,15/11/2017,2017,11,15,7,27.7
NO,ug m-3,15/11/2017,2017,11,15,8,40.2
NO,ug m-3,15/11/2017,2017,11,15,9,74.7
NO,ug m-3,15/11/2017,2017,11,15,10,87.7
NO,ug m-3,15/11/2017,2017,11,15,11,100.1
NO,ug m-3,15/11/2017,2017,11,15,12,133.10001
NO,ug m-3,15/11/2017,2017,11,15,13,104.6
NO,ug m-3,15/11/2017,2017,11,15,14,72.0
NO,ug m-3,15/11/2017,2017,11,15,15,68.9
NO,ug m-3,15/11/2017,2017,11,15,16,70.3
NO,ug m-3,15/11/2017,2017,11,15,17,69.0
NO,ug m-3,15/11/2017,2017,11,15,18,73.8
NO,ug m-3,15/11/2017,2017,11,15,19,59.2
NO,ug m-3,15/11/2017,2017,11,15,20,43.7
NO,ug m-3,15/11/2017,2017,11,15,21,34.7
NO,ug m-3,15/11/2017,2017,11,15,22,55.1
NO,ug m-3,15/11/2017,2017,11,15,23,43.0
NO,ug m-3,16/11/2017,2017,11,16,0,44.9
NO,ug m-3,16/11/2017,2017,11,16,1,31.2
NO,ug m-3,16/11/2017,2017,11,16,2,14.0
NO,ug m-3,16/11/2017,2017,11,16,3,3.4
NO,ug m-3,16/11/2017,2017,11,16,4,4.6
NO,ug m-3,16/11/2017,2017,11,16,5,4.4
NO,ug m-3,16/11/2017,2017,11,16,6,8.9
NO,ug m-3,16/11/2017,2017,11,16,7,14.6
NO,ug m-3,16/11/2017,2017,11,16,8,23.7
NO,ug m-3,16/11/2017,2017,11,16,9,23.3
NO,ug m-3,16/11/2017,2017,11,16,10,20.2
NO,ug m-3,16/11/2017,2017,11,16,11,13.1
NO,ug m-3,16/11/2017,2017,11,16,12,16.0
NO,ug m-3,16/11/2017,2017,11,16,13,14.7
NO,ug m-3,16/11/2017,2017,11,16,14,11.9
NO,ug m-3,16/11/2017,2017,11,16,15,12.8
NO,ug m-3,16/11/2017,2017,11,16,16,10.7
NO,ug m-3,16/11/2017,2017,11,16,17,6.1
NO,ug m-3,16/11/2017,2017,11,16,18,10.3
NO,ug m-3,16/11/2017,2017,11,16,19,9.5
NO,ug m-3,16/11/2017,2017,11,16,20,8.6
NO,ug m-3,16/11/2017,2017,11,16,21,9.0
NO,ug m-3,16/11/2017,2017,11,16,22,7.9
NO,ug m-3,16/11/2017,2017,11,16,23,12.5
NO,ug m-3,17/11/2017,2017,11,17,0,8.2
NO,ug m-3,17/11/2017,2017,11,17,1,9.9
NO,ug m-3,17/11/2017,2017,11,17,2,6.4
NO,ug m-3,17/11/2017,2017,11,17,3,7.0
NO,ug m-3,17/11/2017,2017,11,17,4,8.2
NO,ug m-3,17/11/2017,2017,11,17,5,17.9
NO,ug m-3,17/11/2017,2017,11,17,6,82.6
NO,ug m-3,17/11/2017,2017,11,17,7,176.8
NO,ug m-3,17/11/2017,2017,11,17,8,218.8
NO,ug m-3,17/11/2017,2017,11,17,9,224.8
NO,ug m-3,17/11/2017,2017,11,17,10,142.39999
NO,ug m-3,17/11/2017,2017,11,17,11,51.3
NO,ug m-3,17/11/2017,2017,11,17,12,20.2
NO,ug m-3,17/11/2017,2017,11,17,13,21.9
NO,ug m-3,17/11/2017,2017,11,17,14,11.8
NO,ug m-3,17/11/2017,2017,11,17,15,10.7
NO,ug m-3,17/11/2017,2017,11,17,16,10.4
NO,ug m-3,17/11/2017,2017,11,17,17,9.8
NO,ug m-3,17/11/2017,2017,11,17,18,16.6
NO,ug m-3,17/11/2017,2017,11,17,19,17.6
NO,ug m-3,17/11/2017,2017,11,17,20,47.5
NO,ug m-3,17/11/2017,2017,11,17,21,83.9
NO,ug m-3,17/11/2017,2017,11,17,22,64.4
NO,ug m-3,17/11/2017,2017,11,17,23,38.6
NO,ug m-3,18/11/2017,2017,11,18,0,13.6
NO,ug m-3,18/11/2017,2017,11,18,1,9.5
NO,ug m-3,18/11/2017,2017,11,18,2,6.0
NO,ug m-3,18/11/2017,2017,11,18,3,3.7
NO,ug m-3,18/11/2017,2017,11,18,4,1.5
NO,ug m-3,18/11/2017,2017,11,18,5,1.7
NO,ug m-3,18/11/2017,2017,11,18,6,2.2
NO,ug m-3,18/11/2017,2017,11,18,7,3.1
NO,ug m-3,18/11/2017,2017,11,18,8,5.3
NO,ug m-3,18/11/2017,2017,11,18,9,8.1
NO,ug m-3,18/11/2017,2017,11,18,10,10.0
NO,ug m-3,18/11/2017,2017,11,18,11,6.9
NO,ug m-3,18/11/2017,2017,11,18,12,11.3
NO,ug m-3,18/11/2017,2017,11,18,13,9.2
NO,ug m-3,18/11/2017,2017,11,18,14,17.0
NO,ug m-3,18/11/2017,2017,11,18,15,24.1
NO,ug m-3,18/11/2017,2017,11,18,16,8.1
NO,ug m-3,18/11/2017,2017,11,18,17,8.6
NO,ug m-3,18/11/2017,2017,11,18,18,9.1
NO,ug m-3,18/11/2017,2017,11,18,19,11.0
NO,ug m-3,18/11/2017,2017,11,18,20,12.8
NO,ug m-3,18/11/2017,2017,11,18,21,11.2
NO,ug m-3,18/11/2017,2017,11,18,22,7.3
NO,ug m-3,18/11/2017,2017,11,18,23,9.1
NO,ug m-3,19/11/2017,2017,11,19,0,8.4
NO,ug m-3,19/11/2017,2017,11,19,1,7.9
NO,ug m-3,19/11/2017,2017,11,19,2,5.4
NO,ug m-3,19/11/2017,2017,11,19,3,4.6
NO,ug m-3,19/11/2017,2017,11,19,4,3.2
NO,ug m-3,19/11/2017,2017,11,19,5,3.5
NO,ug m-3,19/11/2017,2017,11,19,6,3.2
NO,ug m-3,19/11/2017,2017,11,19,7,4.2
NO,ug m-3,19/11/2017,2017,11,19,8,8.6
NO,ug m-3,19/11/2017,2017,11,19,9,10.2
NO,ug m-3,19/11/2017,2017,11,19,10,18.2
NO,ug m-3,19/11/2017,2017,11,19,11,13.0
NO,ug m-3,19/11/2017,2017,11,19,12,13.2
NO,ug m-3,19/11/2017,2017,11,19,13,11.7
NO,ug m-3,19/11/2017,2017,11,19,14,11.9
NO,ug m-3,19/11/2017,2017,11,19,15,7.6
NO,ug m-3,19/11/2017,2017,11,19,16,23.0
NO,ug m-3,19/11/2017,2017,11,19,17,9.3
NO,ug m-3,19/11/2017,2017,11,19,18,15.9
NO,ug m-3,19/11/2017,2017,11,19,19,29.7
NO,ug m-3,19/11/2017,2017,11,19,20,36.0
NO,ug m-3,19/11/2017,2017,11,19,21,20.4
NO,ug m-3,19/11/2017,2017,11,19,22,10.1
NO,ug m-3,19/11/2017,2017,11,19,23,2.2
NO,ug m-3,20/11/2017,2017,11,20,0,2.5
NO,ug m-3,20/11/2017,2017,11,20,1,2.1
NO,ug m-3,20/11/2017,2017,11,20,2,1.6
NO,ug m-3,20/11/2017,2017,11,20,3,1.2
NO,ug m-3,20/11/2017,2017,11,20,4,2.8
NO,ug m-3,20/11/2017,2017,11,20,5,3.5
NO,ug m-3,20/11/2017,2017,11,20,6,6.1
NO,ug m-3,20/11/2017,2017,11,20,7,8.5
NO,ug m-3,20/11/2017,2017,11,20,8,7.6
NO,ug m-3,20/11/2017,2017,11,20,9,9.2
NO,ug m-3,20/11/2017,2017,11,20,10,10.7
NO,ug m-3,20/11/2017,2017,11,20,11,6.7
NO,ug m-3,20/11/2017,2017,11,20,12,6.7
NO,ug m-3,20/11/2017,2017,11,20,13,5.4
NO,ug m-3,20/11/2017,2017,11,20,14,6.5
NO,ug m-3,20/11/2017,2017,11,20,15,7.4
NO,ug m-3,20/11/2017,2017,11,20,16,8.0
NO,ug m-3,20/11/2017,2017,11,20,17,5.6
NO,ug m-3,20/11/2017,2017,11,20,18,4.9
NO,ug m-3,20/11/2017,2017,11,20,19,3.6
NO,ug m-3,20/11/2017,2017,11,20,20,2.9
NO,ug m-3,20/11/2017,2017,11,20,21,3.9
NO,ug m-3,20/11/2017,2017,11,20,22,3.8
NO,ug m-3,20/11/2017,2017,11,20,23,2.0
NO,ug m-3,21/11/2017,2017,11,21,0,1.4
NO,ug m-3,21/11/2017,2017,11,21,1,1.3
NO,ug m-3,21/11/2017,2017,11,21,2,1.0
NO,ug m-3,21/11/2017,2017,11,21,3,0.9
NO,ug m-3,21/11/2017,2017,11,21,4,1.2
NO,ug m-3,21/11/2017,2017,11,21,5,1.8
NO,ug m-3,21/11/2017,2017,11,21,6,1.8
NO,ug m-3,21/11/2017,2017,11,21,7,4.0
NO,ug m-3,21/11/2017,2017,11,21,8,6.9
NO,ug m-3,21/11/2017,2017,11,21,9,9.3
NO,ug m-3,21/11/2017,2017,11,21,10,6.9
NO,ug m-3,21/11/2017,2017,11,21,11,7.1
NO,ug m-3,21/11/2017,2017,11,21,12,5.1
NO,ug m-3,21/11/2017,2017,11,21,13,4.5
NO,ug m-3,21/11/2017,2017,11,21,14,5.8
NO,ug m-3,21/11/2017,2017,11,21,15,3.9
