Species,Units,Date,Year,Month,Day,Time,Value,Weekday
NO2,ug m-3,20/08/2017,2017,8,20,23,39.0,SUN
NO2,ug m-3,21/08/2017,2017,8,21,0,3.35,MON
NO2,ug m-3,21/08/2017,2017,8,21,1,3.7,MON
NO2,ug m-3,21/08/2017,2017,8,21,2,5.3,MON
NO2,ug m-3,21/08/2017,2017,8,21,3,4.6,MON
NO2,ug m-3,21/08/2017,2017,8,21,4,8.65,MON
NO2,ug m-3,21/08/2017,2017,8,21,5,12.85,MON
NO2,ug m-3,21/08/2017,2017,8,21,6,17.8,MON
NO2,ug m-3,21/08/2017,2017,8,21,7,17.8,MON
NO2,ug m-3,21/08/2017,2017,8,21,8,17.05,MON
NO2,ug m-3,21/08/2017,2017,8,21,9,17.35,MON
NO2,ug m-3,21/08/2017,2017,8,21,10,13.15,MON
NO2,ug m-3,21/08/2017,2017,8,21,11,11.45,MON
NO2,ug m-3,21/08/2017,2017,8,21,12,11.3,MON
NO2,ug m-3,21/08/2017,2017,8,21,13,10.2,MON
NO2,ug m-3,21/08/2017,2017,8,21,14,13.8,MON
NO2,ug m-3,21/08/2017,2017,8,21,15,16.4,MON
NO2,ug m-3,21/08/2017,2017,8,21,16,17.7,MON
NO2,ug m-3,21/08/2017,2017,8,21,17,14.55,MON
NO2,ug m-3,21/08/2017,2017,8,21,18,15.85,MON
NO2,ug m-3,21/08/2017,2017,8,21,19,21.1,MON
NO2,ug m-3,21/08/2017,2017,8,21,20,169.5,MON
NO2,ug m-3,21/08/2017,2017,8,21,21,149.39999999999998,MON
NO2,ug m-3,21/08/2017,2017,8,21,22,123.0,MON
NO2,ug m-3,21/08/2017,2017,8,21,23,81.30000000000001,MON
NO2,ug m-3,22/08/2017,2017,8,22,0,6.6,TUE
NO2,ug m-3,22/08/2017,2017,8,22,1,6.35,TUE
NO2,ug m-3,22/08/2017,2017,8,22,2,6.3,TUE
NO2,ug m-3,22/08/2017,2017,8,22,3,6.5,TUE
NO2,ug m-3,22/08/2017,2017,8,22,4,6.7,TUE
NO2,ug m-3,22/08/2017,2017,8,22,5,8.55,TUE
NO2,ug m-3,22/08/2017,2017,8,22,6,12.25,TUE
NO2,ug m-3,22/08/2017,2017,8,22,7,14.65,TUE
NO2,ug m-3,22/08/2017,2017,8,22,8,17.05,TUE
NO2,ug m-3,22/08/2017,2017,8,22,9,15.85,TUE
NO2,ug m-3,22/08/2017,2017,8,22,10,15.65,TUE
NO2,ug m-3,22/08/2017,2017,8,22,11,16.9,TUE
NO2,ug m-3,22/08/2017,2017,8,22,12,18.35,TUE
NO2,ug m-3,22/08/2017,2017,8,22,13,16.4,TUE
NO2,ug m-3,22/08/2017,2017,8,22,14,,TUE
NO2,ug m-3,22/08/2017,2017,8,22,15,18.9,TUE
NO2,ug m-3,22/08/2017,2017,8,22,16,19.3,TUE
NO2,ug m-3,22/08/2017,2017,8,22,17,22.45,TUE
NO2,ug m-3,22/08/2017,2017,8,22,18,22.8,TUE
NO2,ug m-3,22/08/2017,2017,8,22,19,25.55,TUE
NO2,ug m-3,22/08/2017,2017,8,22,20,154.5,TUE
NO2,ug m-3,22/08/2017,2017,8,22,21,146.7,TUE
NO2,ug m-3,22/08/2017,2017,8,22,22,106.80000000000001,TUE
NO2,ug m-3,22/08/2017,2017,8,22,23,143.10000000000002,TUE
NO2,ug m-3,23/08/2017,2017,8,23,0,23.45,WED
NO2,ug m-3,23/08/2017,2017,8,23,1,21.4,WED
NO2,ug m-3,23/08/2017,2017,8,23,2,22.2,WED
NO2,ug m-3,23/08/2017,2017,8,23,3,24.3,WED
NO2,ug m-3,23/08/2017,2017,8,23,4,22.8,WED
NO2,ug m-3,23/08/2017,2017,8,23,5,25.4,WED
NO2,ug m-3,23/08/2017,2017,8,23,6,25.35,WED
NO2,ug m-3,23/08/2017,2017,8,23,7,23.45,WED
NO2,ug m-3,23/08/2017,2017,8,23,8,23.4,WED
NO2,ug m-3,23/08/2017,2017,8,23,9,17.65,WED
NO2,ug m-3,23/08/2017,2017,8,23,10,19.6,WED
NO2,ug m-3,23/08/2017,2017,8,23,11,20.05,WED
NO2,ug m-3,23/08/2017,2017,8,23,12,20.0,WED
NO2,ug m-3,23/08/2017,2017,8,23,13,21.2,WED
NO2,ug m-3,23/08/2017,2017,8,23,14,20.95,WED
NO2,ug m-3,23/08/2017,2017,8,23,15,20.75,WED
NO2,ug m-3,23/08/2017,2017,8,23,16,23.75,WED
NO2,ug m-3,23/08/2017,2017,8,23,17,18.35,WED
NO2,ug m-3,23/08/2017,2017,8,23,18,16.9,WED
NO2,ug m-3,23/08/2017,2017,8,23,19,19.5,WED
NO2,ug m-3,23/08/2017,2017,8,23,20,128.10000000000002,WED
NO2,ug m-3,23/08/2017,2017,8,23,21,122.10000000000001,WED
NO2,ug m-3,23/08/2017,2017,8,23,22,108.89999999999999,WED
NO2,ug m-3,23/08/2017,2017,8,23,23,75.9,WED
NO2,ug m-3,24/08/2017,2017,8,24,0,10.05,THU
NO2,ug m-3,24/08/2017,2017,8,24,1,6.45,THU
NO2,ug m-3,24/08/2017,2017,8,24,2,6.55,THU
NO2,ug m-3,24/08/2017,2017,8,24,3,8.3,THU
NO2,ug m-3,24/08/2017,2017,8,24,4,10.65,THU
NO2,ug m-3,24/08/2017,2017,8,24,5,15.25,THU
NO2,ug m-3,24/08/2017,2017,8,24,6,18.7,THU
NO2,ug m-3,24/08/2017,2017,8,24,7,19.2,THU
NO2,ug m-3,24/08/2017,2017,8,24,8,20.55,THU
NO2,ug m-3,24/08/2017,2017,8,24,9,18.15,THU
NO2,ug m-3,24/08/2017,2017,8,24,10,19.7,THU
NO2,ug m-3,24/08/2017,2017,8,24,11,15.55,THU
NO2,ug m-3,24/08/2017,2017,8,24,12,11.95,THU
NO2,ug m-3,24/08/2017,2017,8,24,13,13.05,THU
NO2,ug m-3,24/08/2017,2017,8,24,14,18.7,THU
NO2,ug m-3,24/08/2017,2017,8,24,15,15.7,THU
NO2,ug m-3,24/08/2017,2017,8,24,16,16.95,THU
NO2,ug m-3,24/08/2017,2017,8,24,17,16.7,THU
NO2,ug m-3,24/08/2017,2017,8,24,18,15.2,THU
NO2,ug m-3,24/08/2017,2017,8,24,19,15.7,THU
NO2,ug m-3,24/08/2017,2017,8,24,20,123.0,THU
NO2,ug m-3,24/08/2017,2017,8,24,21,132.0,THU
NO2,ug m-3,24/08/2017,2017,8,24,22,144.0,THU
NO2,ug m-3,24/08/2017,2017,8,24,23,174.60000000000002,THU
NO2,ug m-3,25/08/2017,2017,8,25,0,28.75,FRI
NO2,ug m-3,25/08/2017,2017,8,25,1,25.9,FRI
NO2,ug m-3,25/08/2017,2017,8,25,2,23.1,FRI
NO2,ug m-3,25/08/2017,2017,8,25,3,20.3,FRI
NO2,ug m-3,25/08/2017,2017,8,25,4,24.8,FRI
NO2,ug m-3,25/08/2017,2017,8,25,5,24.1,FRI
NO2,ug m-3,25/08/2017,2017,8,25,6,26.45,FRI
NO2,ug m-3,25/08/2017,2017,8,25,7,31.0,FRI
NO2,ug m-3,25/08/2017,2017,8,25,8,48.1,FRI
NO2,ug m-3,25/08/2017,2017,8,25,9,24.25,FRI
NO2,ug m-3,25/08/2017,2017,8,25,10,17.15,FRI
NO2,ug m-3,25/08/2017,2017,8,25,11,26.95,FRI
NO2,ug m-3,25/08/2017,2017,8,25,12,10.85,FRI
NO2,ug m-3,25/08/2017,2017,8,25,13,12.3,FRI
NO2,ug m-3,25/08/2017,2017,8,25,14,8.0,FRI
NO2,ug m-3,25/08/2017,2017,8,25,15,9.1,FRI
NO2,ug m-3,25/08/2017,2017,8,25,16,8.8,FRI
NO2,ug m-3,25/08/2017,2017,8,25,17,14.2,FRI
NO2,ug m-3,25/08/2017,2017,8,25,18,15.9,FRI
NO2,ug m-3,25/08/2017,2017,8,25,19,26.3,FRI
NO2,ug m-3,25/08/2017,2017,8,25,20,124.5,FRI
NO2,ug m-3,25/08/2017,2017,8,25,21,134.7,FRI
NO2,ug m-3,25/08/2017,2017,8,25,22,171.0,FRI
NO2,ug m-3,25/08/2017,2017,8,25,23,207.60000000000002,FRI
NO2,ug m-3,26/08/2017,2017,8,26,0,37.25,SAT
NO2,ug m-3,26/08/2017,2017,8,26,1,30.85,SAT
NO2,ug m-3,26/08/2017,2017,8,26,2,31.5,SAT
NO2,ug m-3,26/08/2017,2017,8,26,3,30.0,SAT
NO2,ug m-3,26/08/2017,2017,8,26,4,24.75,SAT
NO2,ug m-3,26/08/2017,2017,8,26,5,25.0,SAT
NO2,ug m-3,26/08/2017,2017,8,26,6,26.15,SAT
NO2,ug m-3,26/08/2017,2017,8,26,7,27.0,SAT
NO2,ug m-3,26/08/2017,2017,8,26,8,37.25,SAT
NO2,ug m-3,26/08/2017,2017,8,26,9,29.0,SAT
NO2,ug m-3,26/08/2017,2017,8,26,10,23.3,SAT
NO2,ug m-3,26/08/2017,2017,8,26,11,12.85,SAT
NO2,ug m-3,26/08/2017,2017,8,26,12,16.65,SAT
NO2,ug m-3,26/08/2017,2017,8,26,13,17.65,SAT
NO2,ug m-3,26/08/2017,2017,8,26,14,15.1,SAT
NO2,ug m-3,26/08/2017,2017,8,26,15,14.3,SAT
NO2,ug m-3,26/08/2017,2017,8,26,16,17.95,SAT
NO2,ug m-3,26/08/2017,2017,8,26,17,13.45,SAT
NO2,ug m-3,26/08/2017,2017,8,26,18,14.8,SAT
NO2,ug m-3,26/08/2017,2017,8,26,19,15.35,SAT
NO2,ug m-3,26/08/2017,2017,8,26,20,103.5,SAT
NO2,ug m-3,26/08/2017,2017,8,26,21,147.89999999999998,SAT
NO2,ug m-3,26/08/2017,2017,8,26,22,178.5,SAT
NO2,ug m-3,26/08/2017,2017,8,26,23,210.89999999999998,SAT
NO2,ug m-3,27/08/2017,2017,8,27,0,34.15,SUN
NO2,ug m-3,27/08/2017,2017,8,27,1,22.2,SUN
NO2,ug m-3,27/08/2017,2017,8,27,2,20.2,SUN
NO2,ug m-3,27/08/2017,2017,8,27,3,16.45,SUN
NO2,ug m-3,27/08/2017,2017,8,27,4,11.5,SUN
NO2,ug m-3,27/08/2017,2017,8,27,5,10.8,SUN
NO2,ug m-3,27/08/2017,2017,8,27,6,11.0,SUN
NO2,ug m-3,27/08/2017,2017,8,27,7,8.65,SUN
NO2,ug m-3,27/08/2017,2017,8,27,8,8.0,SUN
NO2,ug m-3,27/08/2017,2017,8,27,9,8.0,SUN
NO2,ug m-3,27/08/2017,2017,8,27,10,7.9,SUN
NO2,ug m-3,27/08/2017,2017,8,27,11,9.8,SUN
NO2,ug m-3,27/08/2017,2017,8,27,12,8.3,SUN
NO2,ug m-3,27/08/2017,2017,8,27,13,5.75,SUN
NO2,ug m-3,27/08/2017,2017,8,27,14,6.3,SUN
NO2,ug m-3,27/08/2017,2017,8,27,15,9.45,SUN
NO2,ug m-3,27/08/2017,2017,8,27,16,9.25,SUN
NO2,ug m-3,27/08/2017,2017,8,27,17,12.25,SUN
NO2,ug m-3,27/08/2017,2017,8,27,18,10.1,SUN
NO2,ug m-3,27/08/2017,2017,8,27,19,26.6,SUN
NO2,ug m-3,27/08/2017,2017,8,27,20,141.89999999999998,SUN
NO2,ug m-3,27/08/2017,2017,8,27,21,109.19999999999999,SUN
NO2,ug m-3,27/08/2017,2017,8,27,22,180.89999999999998,SUN
NO2,ug m-3,27/08/2017,2017,8,27,23,159.60000000000002,SUN
NO2,ug m-3,28/08/2017,2017,8,28,0,21.6,MON
NO2,ug m-3,28/08/2017,2017,8,28,1,15.3,MON
NO2,ug m-3,28/08/2017,2017,8,28,2,19.3,MON
NO2,ug m-3,28/08/2017,2017,8,28,3,15.4,MON
NO2,ug m-3,28/08/2017,2017,8,28,4,16.25,MON
NO2,ug m-3,28/08/2017,2017,8,28,5,23.35,MON
NO2,ug m-3,28/08/2017,2017,8,28,6,22.85,MON
NO2,ug m-3,28/08/2017,2017,8,28,7,20.6,MON
NO2,ug m-3,28/08/2017,2017,8,28,8,18.9,MON
NO2,ug m-3,28/08/2017,2017,8,28,9,12.9,MON
NO2,ug m-3,28/08/2017,2017,8,28,10,12.15,MON
NO2,ug m-3,28/08/2017,2017,8,28,11,9.1,MON
NO2,ug m-3,28/08/2017,2017,8,28,12,9.1,MON
NO2,ug m-3,28/08/2017,2017,8,28,13,9.35,MON
NO2,ug m-3,28/08/2017,2017,8,28,14,8.0,MON
NO2,ug m-3,28/08/2017,2017,8,28,15,6.75,MON
NO2,ug m-3,28/08/2017,2017,8,28,16,8.8,MON
NO2,ug m-3,28/08/2017,2017,8,28,17,10.4,MON
NO2,ug m-3,28/08/2017,2017,8,28,18,11.25,MON
NO2,ug m-3,28/08/2017,2017,8,28,19,11.75,MON
NO2,ug m-3,28/08/2017,2017,8,28,20,97.5,MON
NO2,ug m-3,28/08/2017,2017,8,28,21,102.30000000000001,MON
NO2,ug m-3,28/08/2017,2017,8,28,22,112.19999999999999,MON
NO2,ug m-3,28/08/2017,2017,8,28,23,111.30000000000001,MON
NO2,ug m-3,29/08/2017,2017,8,29,0,18.35,TUE
NO2,ug m-3,29/08/2017,2017,8,29,1,14.65,TUE
NO2,ug m-3,29/08/2017,2017,8,29,2,17.5,TUE
NO2,ug m-3,29/08/2017,2017,8,29,3,24.9,TUE
NO2,ug m-3,29/08/2017,2017,8,29,4,23.8,TUE
NO2,ug m-3,29/08/2017,2017,8,29,5,26.2,TUE
NO2,ug m-3,29/08/2017,2017,8,29,6,22.75,TUE
NO2,ug m-3,29/08/2017,2017,8,29,7,26.45,TUE
NO2,ug m-3,29/08/2017,2017,8,29,8,29.65,TUE
NO2,ug m-3,29/08/2017,2017,8,29,9,33.3,TUE
NO2,ug m-3,29/08/2017,2017,8,29,10,26.25,TUE
NO2,ug m-3,29/08/2017,2017,8,29,11,30.75,TUE
NO2,ug m-3,29/08/2017,2017,8,29,12,27.85,TUE
NO2,ug m-3,29/08/2017,2017,8,29,13,17.1,TUE
NO2,ug m-3,29/08/2017,2017,8,29,14,20.3,TUE
NO2,ug m-3,29/08/2017,2017,8,29,15,24.8,TUE
NO2,ug m-3,29/08/2017,2017,8,29,16,25.3,TUE
NO2,ug m-3,29/08/2017,2017,8,29,17,19.75,TUE
NO2,ug m-3,29/08/2017,2017,8,29,18,19.6,TUE
NO2,ug m-3,29/08/2017,2017,8,29,19,11.85,TUE
NO2,ug m-3,29/08/2017,2017,8,29,20,72.9,TUE
NO2,ug m-3,29/08/2017,2017,8,29,21,63.300000000000004,TUE
NO2,ug m-3,29/08/2017,2017,8,29,22,42.3,TUE
NO2,ug m-3,29/08/2017,2017,8,29,23,38.400000000000006,TUE
NO2,ug m-3,30/08/2017,2017,8,30,0,5.6,WED
NO2,ug m-3,30/08/2017,2017,8,30,1,5.65,WED
NO2,ug m-3,30/08/2017,2017,8,30,2,6.8,WED
NO2,ug m-3,30/08/2017,2017,8,30,3,5.15,WED
NO2,ug m-3,30/08/2017,2017,8,30,4,7.75,WED
NO2,ug m-3,30/08/2017,2017,8,30,5,9.75,WED
NO2,ug m-3,30/08/2017,2017,8,30,6,14.35,WED
NO2,ug m-3,30/08/2017,2017,8,30,7,15.75,WED
NO2,ug m-3,30/08/2017,2017,8,30,8,16.75,WED
NO2,ug m-3,30/08/2017,2017,8,30,9,18.9,WED
NO2,ug m-3,30/08/2017,2017,8,30,10,16.15,WED
NO2,ug m-3,30/08/2017,2017,8,30,11,15.35,WED
NO2,ug m-3,30/08/2017,2017,8,30,12,18.95,WED
NO2,ug m-3,30/08/2017,2017,8,30,13,21.0,WED
NO2,ug m-3,30/08/2017,2017,8,30,14,21.4,WED
NO2,ug m-3,30/08/2017,2017,8,30,15,17.0,WED
NO2,ug m-3,30/08/2017,2017,8,30,16,19.4,WED
NO2,ug m-3,30/08/2017,2017,8,30,17,20.45,WED
NO2,ug m-3,30/08/2017,2017,8,30,18,20.95,WED
NO2,ug m-3,30/08/2017,2017,8,30,19,27.8,WED
NO2,ug m-3,30/08/2017,2017,8,30,20,182.7,WED
NO2,ug m-3,30/08/2017,2017,8,30,21,174.0,WED
NO2,ug m-3,30/08/2017,2017,8,30,22,170.7,WED
NO2,ug m-3,30/08/2017,2017,8,30,23,162.60000000000002,WED
NO2,ug m-3,31/08/2017,2017,8,31,0,23.7,THU
NO2,ug m-3,31/08/2017,2017,8,31,1,21.85,THU
NO2,ug m-3,31/08/2017,2017,8,31,2,21.55,THU
NO2,ug m-3,31/08/2017,2017,8,31,3,20.3,THU
NO2,ug m-3,31/08/2017,2017,8,31,4,18.35,THU
NO2,ug m-3,31/08/2017,2017,8,31,5,19.35,THU
NO2,ug m-3,31/08/2017,2017,8,31,6,21.25,THU
NO2,ug m-3,31/08/2017,2017,8,31,7,20.7,THU
NO2,ug m-3,31/08/2017,2017,8,31,8,17.05,THU
NO2,ug m-3,31/08/2017,2017,8,31,9,16.0,THU
NO2,ug m-3,31/08/2017,2017,8,31,10,11.55,THU
NO2,ug m-3,31/08/2017,2017,8,31,11,12.7,THU
NO2,ug m-3,31/08/2017,2017,8,31,12,8.85,THU
NO2,ug m-3,31/08/2017,2017,8,31,13,9.5,THU
NO2,ug m-3,31/08/2017,2017,8,31,14,11.75,THU
NO2,ug m-3,31/08/2017,2017,8,31,15,20.2,THU
NO2,ug m-3,31/08/2017,2017,8,31,16,19.6,THU
NO2,ug m-3,31/08/2017,2017,8,31,17,18.5,THU
NO2,ug m-3,31/08/2017,2017,8,31,18,20.3,THU
NO2,ug m-3,31/08/2017,2017,8,31,19,23.95,THU
NO2,ug m-3,31/08/2017,2017,8,31,20,136.2,THU
NO2,ug m-3,31/08/2017,2017,8,31,21,140.7,THU
NO2,ug m-3,31/08/2017,2017,8,31,22,149.7,THU
NO2,ug m-3,31/08/2017,2017,8,31,23,161.7,THU
NO2,ug m-3,01/09/2017,2017,9,1,0,26.6,FRI
NO2,ug m-3,01/09/2017,2017,9,1,1,25.2,FRI
NO2,ug m-3,01/09/2017,2017,9,1,2,26.8,FRI
NO2,ug m-3,01/09/2017,2017,9,1,3,27.45,FRI
NO2,ug m-3,01/09/2017,2017,9,1,4,24.85,FRI
NO2,ug m-3,01/09/2017,2017,9,1,5,25.15,FRI
NO2,ug m-3,01/09/2017,2017,9,1,6,24.45,FRI
NO2,ug m-3,01/09/2017,2017,9,1,7,22.15,FRI
NO2,ug m-3,01/09/2017,2017,9,1,8,22.25,FRI
NO2,ug m-3,01/09/2017,2017,9,1,9,21.2,FRI
NO2,ug m-3,01/09/2017,2017,9,1,10,18.45,FRI
NO2,ug m-3,01/09/2017,2017,9,1,11,15.45,FRI
NO2,ug m-3,01/09/2017,2017,9,1,12,15.2,FRI
NO2,ug m-3,01/09/2017,2017,9,1,13,11.1,FRI
NO2,ug m-3,01/09/2017,2017,9,1,14,15.0,FRI
NO2,ug m-3,01/09/2017,2017,9,1,15,13.95,FRI
NO2,ug m-3,01/09/2017,2017,9,1,16,13.45,FRI
NO2,ug m-3,01/09/2017,2017,9,1,17,16.85,FRI
NO2,ug m-3,01/09/2017,2017,9,1,18,16.8,FRI
NO2,ug m-3,01/09/2017,2017,9,1,19,23.4,FRI
NO2,ug m-3,01/09/2017,2017,9,1,20,162.0,FRI
NO2,ug m-3,01/09/2017,2017,9,1,21,104.10000000000001,FRI
NO2,ug m-3,01/09/2017,2017,9,1,22,84.30000000000001,FRI
NO2,ug m-3,01/09/2017,2017,9,1,23,81.9,FRI
NO2,ug m-3,02/09/2017,2017,9,2,0,13.35,SAT
NO2,ug m-3,02/09/2017,2017,9,2,1,14.7,SAT
NO2,ug m-3,02/09/2017,2017,9,2,2,18.15,SAT
NO2,ug m-3,02/09/2017,2017,9,2,3,20.35,SAT
NO2,ug m-3,02/09/2017,2017,9,2,4,12.95,SAT
NO2,ug m-3,02/09/2017,2017,9,2,5,15.65,SAT
NO2,ug m-3,02/09/2017,2017,9,2,6,18.45,SAT
NO2,ug m-3,02/09/2017,2017,9,2,7,18.55,SAT
NO2,ug m-3,02/09/2017,2017,9,2,8,15.5,SAT
NO2,ug m-3,02/09/2017,2017,9,2,9,12.75,SAT
NO2,ug m-3,02/09/2017,2017,9,2,10,12.55,SAT
NO2,ug m-3,02/09/2017,2017,9,2,11,13.05,SAT
NO2,ug m-3,02/09/2017,2017,9,2,12,10.4,SAT
NO2,ug m-3,02/09/2017,2017,9,2,13,14.35,SAT
NO2,ug m-3,02/09/2017,2017,9,2,14,14.8,SAT
NO2,ug m-3,02/09/2017,2017,9,2,15,13.15,SAT
NO2,ug m-3,02/09/2017,2017,9,2,16,13.95,SAT
NO2,ug m-3,02/09/2017,2017,9,2,17,17.4,SAT
NO2,ug m-3,02/09/2017,2017,9,2,18,18.05,SAT
NO2,ug m-3,02/09/2017,2017,9,2,19,20.15,SAT
NO2,ug m-3,02/09/2017,2017,9,2,20,94.80000000000001,SAT
NO2,ug m-3,02/09/2017,2017,9,2,21,116.39999999999999,SAT
NO2,ug m-3,02/09/2017,2017,9,2,22,97.19999999999999,SAT
NO2,ug m-3,02/09/2017,2017,9,2,23,105.89999999999999,SAT
NO2,ug m-3,03/09/2017,2017,9,3,0,18.0,SUN
NO2,ug m-3,03/09/2017,2017,9,3,1,13.6,SUN
NO2,ug m-3,03/09/2017,2017,9,3,2,10.7,SUN
NO2,ug m-3,03/09/2017,2017,9,3,3,9.85,SUN
NO2,ug m-3,03/09/2017,2017,9,3,4,7.45,SUN
NO2,ug m-3,03/09/2017,2017,9,3,5,19.45,SUN
NO2,ug m-3,03/09/2017,2017,9,3,6,19.85,SUN
NO2,ug m-3,03/09/2017,2017,9,3,7,11.1,SUN
NO2,ug m-3,03/09/2017,2017,9,3,8,8.45,SUN
NO2,ug m-3,03/09/2017,2017,9,3,9,7.15,SUN
NO2,ug m-3,03/09/2017,2017,9,3,10,7.6,SUN
NO2,ug m-3,03/09/2017,2017,9,3,11,10.15,SUN
NO2,ug m-3,03/09/2017,2017,9,3,12,8.2,SUN
NO2,ug m-3,03/09/2017,2017,9,3,13,7.85,SUN
NO2,ug m-3,03/09/2017,2017,9,3,14,8.0,SUN
NO2,ug m-3,03/09/2017,2017,9,3,15,9.9,SUN
NO2,ug m-3,03/09/2017,2017,9,3,16,8.05,SUN
NO2,ug m-3,03/09/2017,2017,9,3,17,9.6,SUN
NO2,ug m-3,03/09/2017,2017,9,3,18,11.45,SUN
NO2,ug m-3,03/09/2017,2017,9,3,19,13.7,SUN
NO2,ug m-3,03/09/2017,2017,9,3,20,76.80000000000001,SUN
NO2,ug m-3,03/09/2017,2017,9,3,21,64.19999999999999,SUN
NO2,ug m-3,03/09/2017,2017,9,3,22,38.400000000000006,SUN
NO2,ug m-3,03/09/2017,2017,9,3,23,33.900000000000006,SUN
NO2,ug m-3,04/09/2017,2017,9,4,0,3.9,MON
NO2,ug m-3,04/09/2017,2017,9,4,1,3.6,MON
NO2,ug m-3,04/09/2017,2017,9,4,2,3.4,MON
NO2,ug m-3,04/09/2017,2017,9,4,3,4.6,MON
NO2,ug m-3,04/09/2017,2017,9,4,4,6.8,MON
NO2,ug m-3,04/09/2017,2017,9,4,5,12.25,MON
NO2,ug m-3,04/09/2017,2017,9,4,6,18.35,MON
NO2,ug m-3,04/09/2017,2017,9,4,7,19.05,MON
NO2,ug m-3,04/09/2017,2017,9,4,8,17.2,MON
NO2,ug m-3,04/09/2017,2017,9,4,9,18.85,MON
NO2,ug m-3,04/09/2017,2017,9,4,10,15.05,MON
NO2,ug m-3,04/09/2017,2017,9,4,11,15.05,MON
NO2,ug m-3,04/09/2017,2017,9,4,12,14.6,MON
NO2,ug m-3,04/09/2017,2017,9,4,13,13.6,MON
NO2,ug m-3,04/09/2017,2017,9,4,14,12.55,MON
NO2,ug m-3,04/09/2017,2017,9,4,15,10.65,MON
NO2,ug m-3,04/09/2017,2017,9,4,16,10.15,MON
NO2,ug m-3,04/09/2017,2017,9,4,17,11.0,MON
NO2,ug m-3,04/09/2017,2017,9,4,18,11.85,MON
NO2,ug m-3,04/09/2017,2017,9,4,19,9.5,MON
NO2,ug m-3,04/09/2017,2017,9,4,20,40.2,MON
NO2,ug m-3,04/09/2017,2017,9,4,21,38.099999999999994,MON
NO2,ug m-3,04/09/2017,2017,9,4,22,41.099999999999994,MON
NO2,ug m-3,04/09/2017,2017,9,4,23,36.599999999999994,MON
NO2,ug m-3,05/09/2017,2017,9,5,0,5.5,TUE
NO2,ug m-3,05/09/2017,2017,9,5,1,3.85,TUE
NO2,ug m-3,05/09/2017,2017,9,5,2,3.85,TUE
NO2,ug m-3,05/09/2017,2017,9,5,3,4.55,TUE
NO2,ug m-3,05/09/2017,2017,9,5,4,5.3,TUE
NO2,ug m-3,05/09/2017,2017,9,5,5,7.85,TUE
NO2,ug m-3,05/09/2017,2017,9,5,6,11.65,TUE
NO2,ug m-3,05/09/2017,2017,9,5,7,14.3,TUE
NO2,ug m-3,05/09/2017,2017,9,5,8,15.45,TUE
NO2,ug m-3,05/09/2017,2017,9,5,9,12.2,TUE
NO2,ug m-3,05/09/2017,2017,9,5,10,10.2,TUE
NO2,ug m-3,05/09/2017,2017,9,5,11,10.2,TUE
NO2,ug m-3,05/09/2017,2017,9,5,12,9.8,TUE
NO2,ug m-3,05/09/2017,2017,9,5,13,9.4,TUE
NO2,ug m-3,05/09/2017,2017,9,5,14,10.1,TUE
NO2,ug m-3,05/09/2017,2017,9,5,15,11.25,TUE
NO2,ug m-3,05/09/2017,2017,9,5,16,12.65,TUE
NO2,ug m-3,05/09/2017,2017,9,5,17,13.45,TUE
NO2,ug m-3,05/09/2017,2017,9,5,18,12.5,TUE
NO2,ug m-3,05/09/2017,2017,9,5,19,15.95,TUE
NO2,ug m-3,05/09/2017,2017,9,5,20,99.60000000000001,TUE
NO2,ug m-3,05/09/2017,2017,9,5,21,85.5,TUE
NO2,ug m-3,05/09/2017,2017,9,5,22,79.5,TUE
NO2,ug m-3,05/09/2017,2017,9,5,23,93.9,TUE
NO2,ug m-3,06/09/2017,2017,9,6,0,15.1,WED
NO2,ug m-3,06/09/2017,2017,9,6,1,10.6,WED
NO2,ug m-3,06/09/2017,2017,9,6,2,11.85,WED
NO2,ug m-3,06/09/2017,2017,9,6,3,9.45,WED
NO2,ug m-3,06/09/2017,2017,9,6,4,9.95,WED
NO2,ug m-3,06/09/2017,2017,9,6,5,12.0,WED
NO2,ug m-3,06/09/2017,2017,9,6,6,18.2,WED
NO2,ug m-3,06/09/2017,2017,9,6,7,20.8,WED
NO2,ug m-3,06/09/2017,2017,9,6,8,22.1,WED
NO2,ug m-3,06/09/2017,2017,9,6,9,22.55,WED
NO2,ug m-3,06/09/2017,2017,9,6,10,24.25,WED
NO2,ug m-3,06/09/2017,2017,9,6,11,20.25,WED
NO2,ug m-3,06/09/2017,2017,9,6,12,18.6,WED
NO2,ug m-3,06/09/2017,2017,9,6,13,22.3,WED
NO2,ug m-3,06/09/2017,2017,9,6,14,19.55,WED
NO2,ug m-3,06/09/2017,2017,9,6,15,20.1,WED
NO2,ug m-3,06/09/2017,2017,9,6,16,19.65,WED
NO2,ug m-3,06/09/2017,2017,9,6,17,22.85,WED
NO2,ug m-3,06/09/2017,2017,9,6,18,23.6,WED
NO2,ug m-3,06/09/2017,2017,9,6,19,24.2,WED
NO2,ug m-3,06/09/2017,2017,9,6,20,187.2,WED
NO2,ug m-3,06/09/2017,2017,9,6,21,175.8,WED
NO2,ug m-3,06/09/2017,2017,9,6,22,182.39999999999998,WED
NO2,ug m-3,06/09/2017,2017,9,6,23,156.3,WED
NO2,ug m-3,07/09/2017,2017,9,7,0,20.45,THU
NO2,ug m-3,07/09/2017,2017,9,7,1,20.35,THU
NO2,ug m-3,07/09/2017,2017,9,7,2,15.05,THU
